transaction_id,account_id,transaction_date,transaction_type,amount,merchant,category
212328,10715,2024-09-14,debit,7171.35,"Gross, Young and Myers",Fuel 
212329,10592,2024-08-20,debit,1656.9,"Jones, Dean and Benjamin",Groceriess
212330,11139,2025-01-20,debit,9955.45,Smith Group,Grocerry
212331,10585,2025-06-22,credit,7575.94,"Phelps, Cruz and Wilson",shopping
212332,10387,2025-06-04,credit,9630.83,Jacobs-Brown,Groceriess
212333,11179,2025-01-14,credit,2044.14,Sanchez-Klein,rent
212334,10274,2024-10-31,debit,4145.88,Brown-Gonzales,Entertaiment
212335,10060,2025-01-15,debit,9307.21,Green LLC,shopping
212336,10534,2024-09-26,debit,8311.29,"Baker, Jenkins and Guzman",shopping
212337,10096,2024-11-28,debit,2791.27,Thompson-Wise,entertainment
212338,10898,2025-02-12,credit,9184.2,Davis-Oconnell,groceries
212339,10887,2025-01-14,debit,1337.16,Klein and Sons,fuel
212340,10375,2025-01-19,debit,7852.81,Lopez Ltd,fuel
212341,10473,2025-05-31,debit,1238.74,"Newman, Avery and Flores",Groceriess
212342,10918,2024-11-03,debit,4802.53,Berry PLC,shopping
212343,11142,2024-08-26,debit,5206.84,Murray-Chaney,entertainment
212344,10039,2024-12-19,credit,9599.23,,salary
212345,10796,2024-07-30,debit,5992.53,Wood PLC,SHOPPING
212346,10518,2025-02-15,credit,1900.53,"Jenkins, Lowery and Long",Entertaiment
212347,10871,2024-07-18,debit,4481.54,Harris Inc,entertainment
212348,10144,2024-09-28,credit,2678.4,"Garrett, Mason and Jones",Entertaiment
212349,10093,2025-01-22,debit,1344.24,Barrett-Floyd,entertainment
212350,10681,2025-03-11,debit,2426.17,"Warren, Boone and Martin",Grocerry
212351,10813,2025-05-23,debit,646.94,Brown Inc,salary
212352,10117,2025-06-19,debit,5057.13,Lynn-Taylor,shopping
212353,10289,2024-10-28,debit,6704.78,"Evans, Ochoa and Williams",salary
212354,11058,2025-03-02,credit,9342.96,Chase and Sons,Entertaiment
212355,10955,2025-02-26,credit,9556.71,Johnson-Osborn,salary
212356,10773,2024-10-09,debit,814.51,Bush-Estrada,Entertaiment
212357,10251,2024-06-27,debit,6434.66,Stephenson-Grimes,utilities
212358,10193,2024-12-04,debit,4846.46,"Bradley, Mayer and Villanueva",Grocerry
212359,11087,2025-05-08,debit,3804.05,Figueroa-Gross,Fuel 
212360,11090,2025-05-26,credit,5836.51,,Entertaiment
212361,10822,2025-01-08,credit,1824.67,"Tate, Harper and Gonzalez",Groceriess
212362,10724,2025-02-28,debit,499.83,"Baker, Ramos and Smith",utilities
212363,10603,2025-06-04,credit,230.02,Perkins and Sons,Entertaiment
212364,10591,2024-10-08,credit,5079.93,Jenkins Ltd,Fuel 
212365,10933,2025-04-23,credit,2972.29,,insurance
212366,10865,2024-08-05,debit,3390.67,West-Taylor,Entertaiment
212367,10473,2025-01-05,credit,2184.97,"Schultz, Juarez and Johnson",groceries
212368,10761,2025-07-09 13:14:04.975336,credit,1504.85,Murphy and Sons,insurance
212369,11124,2025-05-06,credit,7940.37,Wolf Inc,Grocerry
212370,10634,2025-03-15,debit,4219.75,"Martin, Martinez and Kirk",Grocerry
212371,10794,2024-12-09,debit,7815.73,West-Green,insurance
212372,10640,2024-11-17,credit,3638.91,"Frank, Williams and Harris",rent
212373,10204,2024-09-30,credit,6472.57,Cordova-Webster,groceries
212374,10240,2025-04-05,credit,6463.2,Fletcher-Roberson,entertainment
212375,10993,2024-08-11,credit,5969.74,Durham-Howard,SHOPPING
212376,10079,2024-09-18,credit,1577.47,Garcia-Burch,Groceriess
212377,10878,2025-03-27,debit,8389.42,Smith LLC,groceries
212378,10460,2025-01-27,debit,7873.4,"Walker, Dixon and Graham",shopping
212379,11083,2024-08-21,credit,208.17,Miller Inc,entertainment
212380,10396,2024-08-21,debit,3358.46,,Grocerry
212381,10564,2025-03-31,debit,2456.66,Lozano and Sons,Fuel 
212382,10290,2024-11-30,debit,2573.78,Williams Ltd,utilities
212383,10692,2025-06-19,debit,6735.89,"Strickland, Jennings and Armstrong",shopping
212384,10977,2025-03-29,credit,274.98,Edwards-Ford,fuel
212385,10686,2025-04-05,credit,3800.83,"Hamilton, Greene and Hinton",fuel
212386,11137,2024-08-19,debit,8191.05,Smith-Johnson,Entertaiment
212387,11142,2025-05-21,debit,6545.48,,rent
212388,10336,2025-02-12,credit,7594.1,Sanchez-Cooper,salary
212389,10466,2025-04-28,credit,9175.3,"West, Love and Erickson",Grocerry
212390,10836,2024-10-05,debit,9811.86,"Horton, York and Hopkins",utilities
212391,10477,2024-08-11,debit,4650.54,"Reed, Rodriguez and Mcdowell",Fuel 
212392,10670,2025-02-26,debit,1162.18,"Miller, Snyder and Gonzalez",Fuel 
212393,10760,2024-09-22,debit,7294.91,Singleton-Jones,SHOPPING
212394,10890,2025-02-21,debit,5733.14,Garza and Sons,Grocerry
212395,10915,2025-03-21,credit,3667.85,Coleman-Rodriguez,insurance
212396,10259,2024-12-02,credit,4645.07,Hunter-Hunter,rent
212397,10915,2025-01-16,credit,6604.92,"Mercado, Wilkins and Lara",Entertaiment
212398,10879,2025-05-15,debit,1074.84,Levine-Fisher,groceries
212399,10510,2025-03-05,credit,3292.17,"Hayes, Anderson and Kelly",entertainment
212400,10063,2025-03-20,debit,1144.74,,salary
212401,10054,2024-07-17,credit,-2470.85,Cooper-Baker,entertainment
212402,11045,2024-09-10,credit,2894.33,,shopping
212403,11166,2025-02-17,credit,1644.08,Lang Group,fuel
212404,11136,2025-01-20,credit,110.87,Huff Group,fuel
212405,10560,2024-10-07,credit,5968.7,Mueller and Sons,insurance
212406,10208,2024-10-08,debit,1668.03,"Nelson, Clark and Brown",SHOPPING
212407,10358,2025-06-05,debit,4380.93,"Boyd, Watts and Rosales",Entertaiment
212408,10841,2025-02-11,credit,5213.89,"Choi, Brown and Bryant",salary
212409,10340,2024-08-07,debit,6140.97,,salary
212410,10598,2025-01-01,credit,2196.93,Calderon-Gray,entertainment
212411,10753,2025-03-17,debit,5955.56,Edwards PLC,Fuel 
212412,10611,2024-06-26,debit,6531.51,Clayton PLC,Entertaiment
212413,10258,2024-07-22,credit,7189.91,"Coleman, Meyer and Martin",shopping
212414,10652,2024-06-29,debit,8115.65,Nixon-Harris,salary
212415,10390,2025-04-07,credit,1961.62,"Long, Barron and Hall",groceries
212416,10490,2024-06-27,debit,4060.6,Martinez Group,groceries
212417,10735,2025-05-07,credit,5753.05,"Richards, Warren and Stevens",fuel
212418,10321,2024-08-17,debit,4236.65,Baker Group,groceries
212419,10100,2024-12-01,credit,2924.56,Ashley Ltd,entertainment
212420,10876,2024-09-19,credit,4617.17,Cabrera-Snyder,SHOPPING
212421,10825,2025-03-02,credit,1462.8,"James, Davis and Garcia",Fuel 
212422,10199,2025-03-30,credit,5047.69,"Ferguson, Patterson and Green",entertainment
212423,10720,2024-09-10,credit,1426.09,,Fuel 
212424,10393,2024-07-26,credit,2570.94,Sloan Group,shopping
212425,10584,2024-08-06,credit,7182.97,"Duffy, Ingram and Rogers",fuel
212426,10189,2024-09-04,debit,1034.08,Wilson-Smith,Groceriess
212427,10186,2025-01-17,debit,2842.89,Ortiz-Skinner,fuel
212428,10556,2025-06-04,credit,4148.85,Howard-Butler,Fuel 
212429,11139,2025-01-22,debit,1948.73,Johnson-White,groceries
212430,10127,2025-03-30,debit,5129.86,"Miller, Brown and Petersen",groceries
212431,10061,2024-10-07,debit,5654.99,"Pugh, Lee and Evans",SHOPPING
212432,10233,2025-07-05 13:14:04.994283,debit,870.4,Cherry-Moore,Entertaiment
212433,10719,2024-07-26,debit,3101.72,"Martin, Franklin and Daniel",insurance
212434,10810,2024-12-16,debit,722.08,,insurance
212435,10538,2024-12-11,debit,323.07,"Snow, Jones and Bell",shopping
212436,11075,2025-05-13,debit,946.83,"Cardenas, Taylor and Gregory",Fuel 
212437,11091,2025-06-19,debit,9517.67,Dominguez PLC,Entertaiment
212438,10066,2024-07-28,credit,9703.42,Aguilar Group,insurance
212439,10649,2025-07-27 13:14:04.996278,credit,9505.64,Lang Ltd,rent
212440,10998,2025-06-05,debit,7990.3,Jackson PLC,insurance
212441,11118,2024-08-27,credit,6787.07,"Hayes, Tucker and Thompson",rent
212442,10828,2025-04-22,debit,7613.8,Simpson Inc,Entertaiment
212443,11112,2025-04-21,debit,5463.8,"Jones, Arroyo and Johnson",SHOPPING
212444,10427,2025-03-02,credit,5243.34,"Perez, Russell and Stone",Fuel 
212445,10003,2025-05-25,debit,7900.42,"Mitchell, Franklin and Jacobs",entertainment
212446,10230,2025-01-04,debit,2724.57,"Harris, Alvarez and Ramirez",Fuel 
212447,10077,2025-01-02,debit,1790.73,Jackson LLC,utilities
212448,10922,2024-11-01,credit,-5755.81,Wilson-Reilly,rent
212449,10378,2025-06-13,credit,9850.26,Farley-Diaz,utilities
212450,10373,2025-01-31,credit,2396.3,Fernandez-Alvarez,shopping
212451,10425,2024-12-20,debit,2101.3,"Morales, Green and Gillespie",rent
212452,10890,2024-09-01,debit,8675.14,"Davis, Porter and Tucker",groceries
212453,11138,2024-11-22,debit,1656.84,"Lawrence, Kirby and Mitchell",groceries
212454,10672,2024-10-24,debit,7679.88,Lucas PLC,SHOPPING
212455,11089,2024-09-07,debit,3127.52,"Gray, Bentley and Thompson",rent
212456,10449,2025-07-14 13:14:05.001265,credit,4111.29,Leach LLC,Entertaiment
212457,10018,2024-08-30,credit,6375.53,"Maldonado, Lynn and Schmitt",Grocerry
212458,10241,2025-06-25,debit,4585.2,"Mckinney, Esparza and Harrison",Entertaiment
212459,10878,2024-08-09,debit,7778.28,Williams Group,Entertaiment
212460,10951,2024-09-24,credit,-3411.85,Reyes Inc,rent
212461,11159,2025-01-20,credit,5005.68,James PLC,insurance
212462,10408,2024-09-04,debit,7025.97,Thomas-Montgomery,fuel
212463,10146,2025-02-14,debit,9555.36,Little-Myers,rent
212464,10795,2024-12-30,credit,4972.35,Gonzalez-Bentley,SHOPPING
212465,10351,2025-02-01,debit,821.62,"Herrera, Ray and Pierce",shopping
212466,10910,2025-03-25,debit,6628.53,Lawson-Williams,insurance
212467,10228,2025-01-06,credit,8672.7,"Turner, Wilson and Juarez",groceries
212468,10542,2025-04-16,credit,3498.21,"Collins, White and Butler",rent
212469,10089,2024-10-18,credit,567.2,"Melendez, Townsend and Jones",salary
212470,11126,2025-01-17,credit,8655.42,"Smith, Hall and Nelson",utilities
212471,10133,2024-12-18,debit,9304.28,Park Group,SHOPPING
212472,10702,2024-08-06,credit,8899.56,Guzman-Fernandez,shopping
212473,10764,2024-10-07,credit,8228.2,Allen-Jones,fuel
212474,10158,2025-04-17,debit,8046.91,"Foster, Jimenez and Smith",Fuel 
212475,11094,2025-03-18,debit,6222.36,Jackson-Hart,SHOPPING
212476,10096,2024-07-10,debit,3447.95,,Groceriess
212477,11026,2025-01-29,debit,8097.87,Taylor Inc,Fuel 
212478,10612,2024-11-28,credit,2267.83,Parker LLC,salary
212479,10684,2024-10-13,credit,1786.76,,SHOPPING
212480,10737,2024-11-24,debit,6682.94,Carr-Dudley,rent
212481,10288,2025-02-19,debit,3879.44,Campos Group,utilities
212482,10883,2024-11-07,debit,2692.1,Hoover Inc,salary
212483,10896,2025-03-24,credit,2501.97,Jones LLC,utilities
212484,10120,2024-11-13,debit,1424.86,Carter Ltd,fuel
212485,10116,2024-09-26,debit,5503.84,Cole-Wilson,rent
212486,10228,2024-08-01,credit,937.24,Krueger Group,shopping
212487,10309,2024-07-05,debit,336.07,Franco Ltd,insurance
212488,10409,2024-11-13,debit,2210.87,Lee PLC,insurance
212489,10618,2025-01-04,debit,8797.62,"House, Stanley and Allen",fuel
212490,10433,2025-02-08,credit,2446.37,Wheeler and Sons,entertainment
212491,10583,2025-05-11,credit,359.63,Shaw Inc,rent
212492,10124,2025-04-06,credit,1534.95,Rios Group,rent
212493,10037,2024-10-11,debit,626.96,"Flynn, Brown and Simpson",Grocerry
212494,10367,2024-09-20,credit,875.56,Hughes PLC,fuel
212495,10120,2025-06-11,credit,815.46,,rent
212496,10573,2025-04-04,credit,-6770.32,"King, Jackson and Walker",Groceriess
212497,10766,2024-12-31,debit,7664.42,Williams-Acosta,salary
212498,10989,2025-05-22,debit,717.04,Flores Group,insurance
212499,10104,2024-08-18,credit,-2254.44,"Ramirez, Stein and Mitchell",groceries
212500,10461,2024-12-29,debit,4609.65,Hodge and Sons,Fuel 
212501,10238,2025-06-11,credit,9342.16,Mitchell-Mendoza,entertainment
212502,10907,2025-01-06,debit,851.57,May and Sons,Grocerry
212503,10893,2024-10-22,credit,3146.59,"Young, Chen and Williams",SHOPPING
212504,10751,2025-07-06 13:14:05.014275,debit,5252.11,"Chambers, White and Hernandez",entertainment
212505,10719,2024-12-16,debit,8683.96,Bennett-Porter,Fuel 
212506,11055,2025-06-06,debit,4310.76,Rose-Torres,Groceriess
212507,10850,2024-10-09,credit,1817.67,"Meadows, Wilkins and Robinson",Entertaiment
212508,10715,2025-02-23,credit,-9524.16,"Pham, Dominguez and Simon",Entertaiment
212509,10525,2025-01-12,credit,3156.44,Higgins PLC,insurance
212510,10979,2025-03-28,credit,262.58,Roberts Ltd,insurance
212511,10754,2024-08-20,debit,6679.97,Rodriguez-Atkinson,Groceriess
212512,10561,2025-02-13,credit,9248.54,Zavala-Kelly,SHOPPING
212513,10698,2025-02-14,credit,1062.88,Wood-Taylor,utilities
212514,10737,2025-03-23,credit,4675.48,"Perez, Johnson and Harvey",groceries
212515,10836,2025-02-09,debit,7138.3,,fuel
212516,10569,2025-01-02,debit,6631.09,Williamson-Johnson,insurance
212517,11036,2024-07-06,debit,723.91,"Thompson, Hall and Ramos",SHOPPING
212518,11185,2025-01-19,credit,3175.96,Greer-Hill,Grocerry
212519,10908,2024-11-08,debit,1190.42,Nelson-Moss,SHOPPING
212520,11051,2024-10-25,credit,2829.65,,Fuel 
212521,10006,2024-10-14,credit,8042.77,Quinn-Thomas,entertainment
212522,10888,2025-02-14,credit,4446.08,"Ford, Walker and Thomas",utilities
212523,10690,2025-01-30,credit,2433.83,Martin and Sons,rent
212524,10683,2024-09-13,credit,1255.31,Patel-Harris,fuel
212525,10701,2025-03-14,debit,7019.05,Watson-Norris,fuel
212526,10504,2025-02-28,credit,8328.35,"Atkinson, Cline and Vasquez",utilities
212527,10358,2024-11-05,debit,372.73,Hall PLC,Fuel 
212528,11150,2024-09-10,credit,2431.12,Rodriguez Group,SHOPPING
212529,11079,2024-11-01,debit,682.23,Wilson Group,groceries
212530,10564,2024-10-01,debit,5130.26,Hurley-Neal,entertainment
212531,11026,2025-02-19,credit,7381.5,Wallace-Bell,Grocerry
212532,10218,2024-12-15,debit,2784.31,Gomez Inc,fuel
212533,10625,2025-05-10,credit,5429.62,Davis-Howell,Entertaiment
212534,10605,2024-07-29,credit,9245.74,"Fernandez, Odonnell and Mccormick",shopping
212535,10616,2024-09-21,debit,3048.71,Diaz and Sons,Entertaiment
212536,10748,2025-04-21,debit,7405.42,"Valdez, Watson and Smith",entertainment
212537,10889,2024-09-13,credit,7216.67,,rent
212538,10030,2024-11-03,debit,6095.2,"Torres, Hodges and Brown",SHOPPING
212539,10127,2025-04-05,debit,716.3,Chandler Inc,fuel
212540,10546,2024-07-26,credit,2558.74,Alexander Ltd,utilities
212541,10777,2024-08-18,credit,-2504.7,,Fuel 
212542,10286,2024-07-05,debit,3581.75,"Reid, Anderson and Johnson",Grocerry
212543,10248,2024-12-19,credit,4052.19,Stuart PLC,entertainment
212544,10144,2024-09-01,credit,2839.49,Mccoy Inc,shopping
212545,10960,2025-05-02,debit,8034.15,Ryan-Soto,insurance
212546,10967,2025-05-30,debit,351.48,"Dominguez, Day and Fisher",Fuel 
212547,10788,2024-06-26,credit,9363.16,Smith-Dean,insurance
212548,10519,2024-12-03,debit,967.56,Stephens-Fernandez,utilities
212549,10511,2025-05-03,debit,7688.32,Nielsen Ltd,SHOPPING
212550,10079,2025-02-18,credit,9567.33,"Wyatt, Edwards and Patterson",Grocerry
212551,10000,2024-08-03,credit,9803.6,"Jackson, Hudson and Rivera",groceries
212552,10391,2025-04-25,credit,1782.28,Miller Inc,groceries
212553,11145,2024-08-14,credit,5851.05,"Boyle, Torres and Santos",Groceriess
212554,10105,2025-01-16,debit,3065.0,,Entertaiment
212555,10815,2025-05-26,debit,5907.96,Flores PLC,rent
212556,10670,2024-09-29,debit,9723.78,Peck LLC,insurance
212557,10018,2024-09-07,credit,3370.97,Williamson Group,Groceriess
212558,10754,2025-02-16,credit,2455.1,Charles-Garner,groceries
212559,10832,2024-09-08,credit,2672.49,"Guerrero, Brown and Howe",Groceriess
212560,10272,2025-05-19,debit,8914.43,Swanson Inc,Fuel 
212561,11062,2025-05-21,debit,4176.85,,Fuel 
212562,10242,2024-11-26,credit,1608.48,Deleon-Harris,Fuel 
212563,11020,2024-09-26,credit,-1175.08,"Vazquez, Myers and Massey",fuel
212564,10773,2025-02-17,debit,4589.25,Petersen Ltd,Groceriess
212565,10236,2025-01-28,credit,286.28,James-Henson,shopping
212566,10068,2025-04-18,credit,5050.99,Pollard LLC,Groceriess
212567,10365,2024-08-01,debit,9932.04,"Cruz, Poole and Rowe",insurance
212568,10165,2025-05-11,credit,2650.02,Glass-Robles,Grocerry
212569,10264,2025-02-15,debit,5410.93,Lee Group,Entertaiment
212570,10888,2025-04-23,debit,2955.32,Ho-Larson,SHOPPING
212571,10873,2025-01-30,debit,5994.68,Reynolds Inc,SHOPPING
212572,10150,2024-07-16,credit,1017.84,"Smith, Campbell and Smith",Groceriess
212573,10900,2024-09-06,debit,3337.21,Butler Ltd,insurance
212574,10368,2024-06-30,credit,7317.01,"Gordon, Valencia and Torres",SHOPPING
212575,10445,2025-06-24,credit,8375.84,"Lopez, Hart and Harris",Entertaiment
212576,10392,2024-10-07,debit,3972.21,"Stevens, Wilson and Blackwell",fuel
212577,10842,2024-07-04,credit,138.19,Lewis-Holmes,Fuel 
212578,10631,2025-03-03,debit,7095.92,"Burke, Garcia and Martin",SHOPPING
212579,10519,2025-03-26,debit,5696.91,Collins Ltd,SHOPPING
212580,10877,2024-10-09,debit,6273.57,,Groceriess
212581,11153,2024-08-27,credit,2497.11,"Wiley, Cardenas and Allen",SHOPPING
212582,10257,2024-12-06,debit,1650.9,Reynolds Inc,Grocerry
212583,11082,2024-07-04,debit,6437.34,"Montes, Knox and Hernandez",SHOPPING
212584,10824,2025-05-18,debit,1433.76,,salary
212585,10153,2025-01-28,debit,1549.69,"Welch, Clark and Schmidt",fuel
212586,10618,2024-07-22,credit,6343.19,Mathis Ltd,rent
212587,10384,2024-08-01,credit,6855.64,Davis LLC,utilities
212588,10381,2025-04-16,debit,5461.08,Smith Group,rent
212589,10261,2024-07-14,debit,1687.8,"Greene, Morton and Turner",groceries
212590,11001,2024-12-30,debit,8190.63,,Groceriess
212591,10906,2025-03-15,credit,7766.72,,Entertaiment
212592,10402,2024-07-06,credit,5630.74,Hurley-Bowman,rent
212593,10232,2025-03-24,credit,5518.51,Perkins Ltd,Grocerry
212594,10389,2025-05-24,debit,2393.28,Bass-Sullivan,Grocerry
212595,10607,2025-06-13,credit,7343.94,Lambert-Allen,shopping
212596,10434,2024-07-08,credit,5780.04,Morrison LLC,insurance
212597,10156,2024-11-02,debit,2650.9,Jones Ltd,rent
212598,10625,2025-05-25,debit,5497.2,"Chen, Taylor and Melendez",rent
212599,11045,2024-11-21,credit,2660.75,Paul-Allen,Entertaiment
212600,10072,2024-12-26,debit,489.45,Green Group,SHOPPING
212601,10865,2025-04-23,credit,1809.0,"White, Gregory and Smith",salary
212602,11194,2024-11-19,debit,848.0,Gonzalez and Sons,Fuel 
212603,10690,2025-04-23,debit,6625.82,Kent-Watson,Groceriess
212604,11179,2025-02-06,debit,7147.02,"Nelson, Parker and Andrade",Fuel 
212605,10530,2024-10-04,credit,9649.12,"Walker, Simpson and Livingston",groceries
212606,10908,2025-04-30,debit,8273.94,"Hooper, Burgess and Wiley",rent
212607,10709,2024-09-17,credit,212.44,Smith-Mayo,Grocerry
212608,10106,2024-11-27,debit,3281.1,Graham PLC,groceries
212609,10586,2024-12-27,credit,6822.61,"Logan, Dawson and Walker",shopping
212610,10887,2024-07-08,debit,4970.63,,Groceriess
212611,10947,2025-06-20,credit,6478.95,Gonzalez-Martin,shopping
212612,10885,2025-05-18,debit,5986.62,"Stewart, Watson and Green",Groceriess
212613,11119,2024-09-27,credit,-713.35,Clark-Wilson,Groceriess
212614,11181,2025-05-12,credit,2771.12,Garcia and Sons,Entertaiment
212615,11090,2025-04-27,credit,-5367.46,"Mendez, Gardner and Smith",rent
212616,10736,2025-02-01,debit,8632.28,Colon-Peters,utilities
212617,10342,2024-08-14,debit,5944.43,,entertainment
212618,10894,2024-09-01,debit,2743.32,"Clark, Jarvis and Byrd",fuel
212619,10933,2025-05-23,debit,3571.39,Moreno-Taylor,Entertaiment
212620,10476,2024-10-10,debit,9953.17,Douglas and Sons,rent
212621,10917,2025-05-12,credit,2018.15,Kerr-Anderson,insurance
212622,10736,2024-12-05,debit,8754.36,Jones-Martinez,shopping
212623,11017,2025-02-27,credit,6421.3,Benton-Thomas,shopping
212624,10993,2025-06-08,debit,857.54,Cox Group,rent
212625,10515,2025-04-26,debit,8897.21,Fischer-Hayes,shopping
